municipality_id,source_url,normalized_path,canonical_path,category,role_normalized,role_family,department_normalized,page_type
ct_washington,https://www.washingtonct.org/Directory.aspx?did=41,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=41,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=41,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=41,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=47,/Directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=47,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=47,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=47,/Directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=114,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=114,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=115,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=115,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=116,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=116,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=117,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=117,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=118,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=118,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=119,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=119,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=120,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=120,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=138,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=138,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=139,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=139,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=158,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=158,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=158,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=159,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=159,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=159,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=160,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=160,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=160,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=193,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=193,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=194,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=194,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=195,/directory.aspx,/directory.aspx,directory,Finance Director,finance,Finance,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=195,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=195,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=196,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=196,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=197,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=197,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=213,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=213,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=213,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=213,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=213,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=213,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=44,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=44,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=45,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=45,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=46,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=46,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=47,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=47,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=48,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/directory.aspx?EID=48,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/1212/Police-Department,/1212/Police-Department,/1212/police-department,other,,,,other
ct_washington,https://www.washingtonct.org/1212/Police-Department,/1212/Police-Department,/1212/police-department,other,,,,other
ct_washington,https://www.washingtonct.org/1212/Police-Department,/1212/Police-Department,/1212/police-department,other,,,,other
ct_washington,https://www.washingtonct.org/1212/Police-Department,/1212/Police-Department,/1212/police-department,other,,,,other
ct_washington,https://www.washingtonct.org/1212/Police-Department,/1212/Police-Department,/1212/police-department,other,,,,other
ct_washington,https://www.washingtonct.org/1223/Fire-Department,/1223/Fire-Department,/1223/fire-department,other,,,,other
ct_washington,https://www.washingtonct.org/1223/Fire-Department,/1223/Fire-Department,/1223/fire-department,other,,,,other
ct_washington,https://www.washingtonct.org/1218/Land-Use-Department,/1218/Land-Use-Department,/1218/land-use-department,planning,,,,other
ct_washington,https://www.washingtonct.org/1218/Land-Use-Department,/1218/Land-Use-Department,/1218/land-use-department,planning,,,,other
ct_washington,https://www.washingtonct.org/1218/Land-Use-Department,/1218/Land-Use-Department,/1218/land-use-department,planning,,,,other
ct_washington,https://www.washingtonct.org/1206/Tax-Collector,/1206/Tax-Collector,/1206/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_washington,https://www.washingtonct.org/1206/Tax-Collector,/1206/Tax-Collector,/1206/tax-collector,tax,,,Tax Collector,department_page
ct_washington,https://www.washingtonct.org/1206/Tax-Collector,/1206/Tax-Collector,/1206/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_washington,https://www.washingtonct.org/1206/Tax-Collector,/1206/Tax-Collector,/1206/tax-collector,tax,,,Tax Collector,department_page
ct_washington,https://www.washingtonct.org/1206/Tax-Collector,/1206/Tax-Collector,/1206/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_washington,https://www.washingtonct.org/1206/Tax-Collector,/1206/Tax-Collector,/1206/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_washington,https://www.washingtonct.org/1415/Building-and-Driveway-Permits-and-Health,/1415/Building-and-Driveway-Permits-and-Health,/1415/building-and-driveway-permits-and-health,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_windham,https://www.windhamct.gov/211/Town-Clerks-office,/211/Town-Clerks-office,/211/town-clerks-office,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_windham,https://www.windhamct.gov/211/Town-Clerks-office,/211/Town-Clerks-office,/211/town-clerks-office,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_windham,https://www.windhamct.gov/211/Town-Clerks-office,/211/Town-Clerks-office,/211/town-clerks-office,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_windham,https://www.windhamct.gov/211/Town-Clerks-office,/211/Town-Clerks-office,/211/town-clerks-office,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_windham,https://www.windhamct.gov/211/Town-Clerks-office,/211/Town-Clerks-office,/211/town-clerks-office,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_windham,https://www.windhamct.gov/211/Town-Clerks-office,/211/Town-Clerks-office,/211/town-clerks-office,clerk,Town Manager,chief_executive,Town Clerk,department_page
ct_windham,https://www.windhamct.gov/163/Departments,/163/Departments,/163/departments,departments_root,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/163/Departments,/163/Departments,/163/departments,departments_root,,,,staff_directory
ct_windham,https://www.windhamct.gov/27/Departments,/27/Departments,/27/departments,departments_root,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/27/Departments,/27/Departments,/27/departments,departments_root,,,,staff_directory
ct_windham,https://www.windhamct.gov/518/Staff-Directory,/518/Staff-Directory,/518/staff-directory,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/518/Staff-Directory,/518/Staff-Directory,/518/staff-directory,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/518/Staff-Directory,/518/Staff-Directory,/518/staff-directory,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/518/Staff-Directory,/518/Staff-Directory,/518/staff-directory,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/518/Staff-Directory,/518/Staff-Directory,/518/staff-directory,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Firefighters Fire Marshal Human Resources,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Human Resources,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Finance,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Board of Assessment Appeals,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Human Resources,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Mayor,chief_executive,Mayor's Office,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Police Department Public Works,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Public Works Recreation Department,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Mayor,chief_executive,Mayor's Office,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Mayor,chief_executive,Mayor's Office,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=20,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=20,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=20,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=39,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=39,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=40,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=40,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=62,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=62,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=69,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=69,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=7,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=7,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=7,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=7,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=7,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=76,/Directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/Directory.aspx?did=76,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=10,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=10,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=115,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=115,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=122,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=122,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=254,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=254,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=295,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=295,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=299,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=299,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=327,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=327,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=328,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=328,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=35,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=35,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=368,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=368,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=77,/directory.aspx,/directory.aspx,directory,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/directory.aspx?EID=77,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_windham,https://www.windhamct.gov/202/Finance-Department,/202/Finance-Department,/202/finance-department,finance,Town Manager,chief_executive,Town Manager,other
ct_windham,https://www.windhamct.gov/202/Finance-Department,/202/Finance-Department,/202/finance-department,finance,Town Manager,chief_executive,Town Manager,other
ct_windham,https://www.windhamct.gov/202/Finance-Department,/202/Finance-Department,/202/finance-department,finance,,finance,Finance,other
ct_windham,https://www.windhamct.gov/202/Finance-Department,/202/Finance-Department,/202/finance-department,finance,,,,other
ct_windham,https://www.windhamct.gov/202/Finance-Department,/202/Finance-Department,/202/finance-department,finance,,finance,Finance,other
ct_windham,https://www.windhamct.gov/386/Town-Council---Administration-Finance-De,/386/Town-Council---Administration-Finance-De,/386/town-council---administration-finance-de,finance,Town Manager,chief_executive,Town Manager,other
ct_windham,https://www.windhamct.gov/386/Town-Council---Administration-Finance-De,/386/Town-Council---Administration-Finance-De,/386/town-council---administration-finance-de,finance,,,,other
ct_windham,https://www.windhamct.gov/179/Police-Department,/179/Police-Department,/179/police-department,other,Town Manager,chief_executive,Town Manager,other
ct_windham,https://www.windhamct.gov/179/Police-Department,/179/Police-Department,/179/police-department,other,,,,other
ct_windham,https://www.windhamct.gov/187/Fire-Department,/187/Fire-Department,/187/fire-department,other,Town Manager,chief_executive,Town Manager,other
ct_windham,https://www.windhamct.gov/187/Fire-Department,/187/Fire-Department,/187/fire-department,other,,,,other
ct_windham,https://www.windhamct.gov/508/Windham-Water-Works-Office-Staff-Directo,/508/Windham-Water-Works-Office-Staff-Directo,/508/windham-water-works-office-staff-directo,other,Town Manager,chief_executive,Town Manager,staff_directory
ct_windham,https://www.windhamct.gov/508/Windham-Water-Works-Office-Staff-Directo,/508/Windham-Water-Works-Office-Staff-Directo,/508/windham-water-works-office-staff-directo,other,,,,staff_directory
ct_windham,https://www.windhamct.gov/207/PlanningLand-Use,/207/PlanningLand-Use,/207/planningland-use,planning,First Selectman,chief_executive,Planning & Zoning,department_page
ct_windham,https://www.windhamct.gov/207/PlanningLand-Use,/207/PlanningLand-Use,/207/planningland-use,planning,Town Manager,chief_executive,Planning & Zoning,department_page
ct_windham,https://www.windhamct.gov/207/PlanningLand-Use,/207/PlanningLand-Use,/207/planningland-use,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_windham,https://www.windhamct.gov/463/Planning-Zoning-Commission,/463/Planning-Zoning-Commission,/463/planning-zoning-commission,planning,Town Manager,chief_executive,Planning & Zoning,department_page
ct_windham,https://www.windhamct.gov/463/Planning-Zoning-Commission,/463/Planning-Zoning-Commission,/463/planning-zoning-commission,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_windham,https://www.windhamct.gov/463/Planning-Zoning-Commission,/463/Planning-Zoning-Commission,/463/planning-zoning-commission,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_windham,https://www.windhamct.gov/463/Planning-Zoning-Commission,/463/Planning-Zoning-Commission,/463/planning-zoning-commission,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_woodbridge,https://www.woodbridgect.org/151/Assessor,/151/Assessor,/151/assessor,assessor,Assessor,assessor,Assessor,department_page
ct_woodbridge,https://www.woodbridgect.org/151/Assessor,/151/Assessor,/151/assessor,assessor,Assessor,assessor,Assessor,department_page
ct_woodbridge,https://www.woodbridgect.org/272/Departments-M-Z,/272/Departments-M-Z,/272/departments-m-z,assessor,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/170/Building-Department,/170/Building-Department,/170/building-department,building,Building Official,building,Building,department_page
ct_woodbridge,https://www.woodbridgect.org/170/Building-Department,/170/Building-Department,/170/building-department,building,Building Official,building,Building,department_page
ct_woodbridge,https://www.woodbridgect.org/170/Building-Department,/170/Building-Department,/170/building-department,building,Building Official,building,Building,department_page
ct_woodbridge,https://www.woodbridgect.org/170/Building-Department,/170/Building-Department,/170/building-department,building,Building Official,building,Building,department_page
ct_woodbridge,https://www.woodbridgect.org/177/Town-Clerk,/177/Town-Clerk,/177/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_woodbridge,https://www.woodbridgect.org/177/Town-Clerk,/177/Town-Clerk,/177/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_woodbridge,https://www.woodbridgect.org/177/Town-Clerk,/177/Town-Clerk,/177/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_woodbridge,https://www.woodbridgect.org/177/Town-Clerk,/177/Town-Clerk,/177/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_woodbridge,https://www.woodbridgect.org/177/Town-Clerk,/177/Town-Clerk,/177/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_woodbridge,https://www.woodbridgect.org/270/Departments-A-L,/270/Departments-A-L,/270/departments-a-l,departments_root,First Selectman,chief_executive,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/270/Departments-A-L,/270/Departments-A-L,/270/departments-a-l,departments_root,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/272/Departments-M-Z,/272/Departments-M-Z,/272/departments-m-z,departments_root,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=17,/Directory.aspx,/directory.aspx,directory,Finance Director,finance,Finance,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=17,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=17,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=17,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=17,/Directory.aspx,/directory.aspx,directory,Finance Director,finance,Finance,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=17,/Directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,,,"Trzaski, Cathy Senior Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,Land Use,planning_zoning,Planning & Zoning,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,Land Use,planning_zoning,Planning & Zoning,staff_directory
